240.811,0.034460987
240.86501,0.070884806
240.918,0.107308624
240.972,0.123321888
241.02699,0.201749912
241.07899,0.261024349
241.133,0.261024349
241.188,0.261024349
241.24001,0.261024349
241.29401,0.261024349
241.34801,0.283300809
241.401,0.283300809
241.45599,0.283300809
241.508,0.283300809
241.562,0.283300809
241.616,0.254753422
241.66901,0.254753422
241.72301,0.311639033
241.77699,0.311639033
241.83,0.35739339
241.883,0.35739339
241.938,0.430934738
241.991,0.35739339
242.045,0.220114171
242.099,-0.001759013
242.151,-0.001759013
242.20599,-0.001759013
242.259,0.149447489
242.312,0.225946387
242.366,0.240715308
242.42,0.320424769
242.47301,0.320424769
242.52699,0.320424769
242.58,0.25569796
242.634,0.189628639
242.687,0.137861612
242.74001,0.137861612
242.79401,0.137861612
242.84801,0.353029719
242.89999,0.353730107
242.955,0.356620226
243.008,0.356620226
243.061,0.353029719
243.11501,0.287088952
243.16901,0.269140324
243.222,0.269140324
243.276,0.269140324
243.32899,0.300771446
243.383,0.300794378
243.436,0.339967863
243.489,0.327668771
243.543,0.327668771
243.59599,0.327668771
243.64999,0.289423837
243.703,0.269184464
243.757,0.234470506
243.81,0.255171343
243.86301,0.269184464
243.91701,0.269184464
243.97099,0.333966584
244.02299,0.333966584
244.077,0.333966584
244.131,0.290694139
244.18401,0.236473574
244.237,0.189559478
244.291,0.189559478
244.34399,0.189559478
244.397,0.193200045
244.451,0.321871204
244.504,0.428147701
244.55701,0.43017162
244.61099,0.43017162
244.664,0.428147701
244.717,0.431894133
244.771,0.407593826
244.82401,0.398873275
244.877,0.383993221
244.931,0.358996653
244.98399,0.358996653
245.03799,0.358996653
245.091,0.382137187
245.14301,0.392579376
245.198,0.392579376
245.25101,0.382137187
245.30299,0.368075727
245.358,0.368075727
245.411,0.368075727
245.463,0.43947789
245.517,0.43947789
245.571,0.43947789
245.623,0.391570574
245.677,0.387531666
245.73,0.371173039
245.783,0.371173039
245.83701,0.371173039
245.89,0.486900834
245.942,0.486900834
245.996,0.486900834
246.05,0.535002217
246.10201,0.535002217
246.15601,0.535002217
246.209,0.535002217
246.261,0.535002217
246.31599,0.510135876
246.369,0.487179466
246.422,0.487179466
246.47501,0.487179466
246.528,0.491162808
246.58099,0.50840583
246.63499,0.519075489
246.688,0.519075489
246.741,0.501298585
246.79401,0.501298585
246.847,0.418713585
246.89999,0.418713585
246.953,0.418713585
247.007,0.46888717
247.06,0.483403122
247.11301,0.483403122
247.166,0.483403122
247.21899,0.482995035
247.272,0.482995035
247.325,0.422293357
247.37801,0.422293357
247.431,0.430715652
247.48399,0.430715652
247.537,0.422293357
247.592,0.393811319
247.644,0.393811319
247.69701,0.330992992
247.75101,0.29565906
247.80299,0.29565906
247.856,0.29565906
247.91,0.372569695
247.96201,0.388063156
248.015,0.407770839
248.069,0.388063156
248.121,0.372569695
248.174,0.423659329
248.228,0.423659329
248.28,0.435638699
248.33299,0.44398093
248.38699,0.45487832
248.44,0.45487832
248.492,0.44398093
248.54601,0.396953647
248.599,0.396953647
248.651,0.396953647
248.705,0.396953647
248.758,0.405552468
248.81,0.405552468
248.864,0.401751759
248.91701,0.401751759
248.96899,0.408967136
249.02299,0.48030846
249.076,0.494164165
249.129,0.494164165
249.17999,0.494164165
249.23399,0.494164165
249.287,0.494164165
249.339,0.512857259
249.39301,0.512857259
249.446,0.512857259
249.498,0.434820938
249.552,0.383565524
249.605,0.383565524
249.658,0.383565524
249.71001,0.392561246
249.763,0.393533883
249.81599,0.451502944
249.869,0.478076096
249.922,0.489109025
249.97501,0.489109025
250.028,0.489109025
250.08099,0.487912037
250.133,0.481794822
250.186,0.481794822
250.239,0.487912037
250.29201,0.493788751
250.345,0.502747448
250.39799,0.515151017
250.45,0.515151017
250.50301,0.515151017
250.556,0.429569333
250.60899,0.429569333
250.662,0.429569333
250.715,0.478499239
250.767,0.478499239
250.82001,0.485465901
250.87399,0.490031734
250.925,0.485465901
250.978,0.458272861
251.03101,0.458272861
251.08501,0.458272861
251.136,0.458272861
251.189,0.509554559
251.243,0.509554559
251.295,0.509554559
251.347,0.48959113
251.401,0.48959113
251.45399,0.46912767
251.506,0.464533393
251.558,0.46912767
251.612,0.526817154
251.664,0.502037467
251.716,0.502037467
251.77,0.502037467
251.823,0.49909512
251.875,0.49909512
251.92799,0.49909512
251.981,0.501605189
252.033,0.534209408
252.086,0.544716234
252.13901,0.538785366
252.19099,0.534209408
252.243,0.534209408
252.297,0.525318837
252.35001,0.521462957
252.401,0.521462957
252.455,0.523269627
252.507,0.523269627
252.56,0.539762748
252.61301,0.572743614
252.66499,0.572743614
252.718,0.572743614
252.77,0.5259483
252.823,0.512064725
252.87601,0.512064725
252.92799,0.512064725
252.981,0.558914727
253.033,0.558914727
253.086,0.558914727
253.138,0.514414965
253.19099,0.476841643
253.244,0.470165452
253.29601,0.470165452
253.349,0.470165452
253.401,0.581015677
253.45399,0.581015677
253.506,0.581015677
253.55901,0.568483183
253.612,0.568483183
253.664,0.568483183
253.717,0.604149511
253.769,0.604149511
253.82201,0.631546974
253.875,0.647620499
253.927,0.641775597
253.979,0.641775597
254.032,0.641775597
254.084,0.630577333
254.13699,0.630577333
254.189,0.630577333
254.243,0.630577333
254.29401,0.66320154
254.347,0.66320154
254.399,0.656954954
254.452,0.656385039
254.504,0.656954954
254.556,0.656385039
254.61,0.656385039
254.661,0.663132887
254.714,0.663132887
254.76601,0.640669015
254.82001,0.634389581
254.871,0.634389581
254.923,0.634389581
254.97701,0.716133202
255.02901,0.739416923
255.08099,0.754343727
255.133,0.754343727
255.186,0.764788244
255.239,0.764788244
255.28999,0.774792184
255.343,0.837130727
255.396,0.837130727
255.44701,1.513278544
255.5,1.513278544
255.55299,1.305459957
255.605,1.305459957
255.657,1.513278544
255.709,1.305459957
255.76199,1.254459143
255.815,1.041626438
255.866,0.766126301
255.91901,0.72753451
255.972,0.72753451
256.02399,0.72753451
256.07501,0.72753451
256.129,0.72753451
256.181,0.669801952
256.233,0.669801952
256.285,0.669801952
256.33801,0.722480449
256.39001,0.722480449
256.44101,0.722480449
256.495,0.644904398
256.547,0.615679405
256.599,0.615679405
256.64999,0.615679405
256.70401,0.678020746
256.75601,0.678020746
256.80801,0.678020746
256.85901,0.622269154
256.91299,0.600145397
256.965,0.591907647
257.017,0.591907647
257.06799,0.591907647
257.12201,0.700951202
257.17401,0.700951202
257.22601,0.700951202
257.27802,0.367014526
257.32999,0.367014526
257.383,0.367014526
257.435,0.528180886
257.487,0.585750479
257.539,0.585750479
257.591,0.585750479
257.64301,0.585750479
257.69601,0.585750479
257.74799,0.613002938
257.79999,0.645861932
257.853,0.645861932
257.90399,0.645861932
257.95599,0.570381044
258.009,0.570381044
258.06201,0.564990675
258.11301,0.340370446
258.16501,0.340370446
258.21701,0.555324904
258.26999,0.555324904
258.32101,0.565730367
258.37299,0.565730367
258.42499,0.565730367
258.479,0.484224204
258.53,0.484224204
258.582,0.484224204
258.634,0.565717832
258.68701,0.565717832
258.73801,0.64028453
258.79001,0.680641702
258.84201,0.777959024
258.89499,0.786215149
258.94601,0.786215149
258.99799,0.786215149
259.04999,0.710550148
259.103,0.691344376
259.15399,0.691344376
259.20599,0.691344376
259.258,0.692799162
259.311,0.716864315
259.362,0.716864315
259.414,0.720940376
259.466,0.720940376
259.51901,0.720496529
259.57101,0.704438641
259.62201,0.685229577
259.67401,0.617601401
259.72699,0.545083506
259.77899,0.545083506
